Valence,Arousal,FNO,FPS,X-axis
-0.26585,-0.10589,2111,20,105.55
-0.26207,-0.09047,2112,20,105.6
-0.27937,-0.08377,2113,20,105.65
-0.26236,-0.08585,2114,20,105.7
-0.25787,-0.08222,2115,20,105.75
-0.24278,-0.04671,2116,20,105.8
-0.22207,-0.0203,2117,20,105.85
-0.24143,-0.06507,2118,20,105.9
-0.24898,-0.06163,2119,20,105.95
-0.21003,-0.06311,2120,20,106.0
-0.22286,-0.06929,2121,20,106.05
-0.2424,-0.06443,2122,20,106.1
-0.2616,-0.07344,2123,20,106.15
-0.25186,-0.05583,2124,20,106.2
-0.25622,-0.08803,2125,20,106.25
-0.27385,-0.08853,2126,20,106.3
-0.24879,-0.05809,2127,20,106.35
-0.24276,-0.05034,2128,20,106.4
-0.25995,-0.05287,2129,20,106.45
-0.24713,-0.0351,2130,20,106.5
-0.2482,-0.0365,2131,20,106.55
-0.26977,-0.01779,2132,20,106.6
-0.25556,-0.03022,2133,20,106.65
-0.2841,-0.06816,2134,20,106.7
-0.27669,-0.08173,2135,20,106.75
-0.2637,-0.07749,2136,20,106.8
-0.25316,-0.08829,2137,20,106.85
-0.24743,-0.10173,2138,20,106.9
-0.24326,-0.09883,2139,20,106.95
-0.25948,-0.06181,2140,20,107.0
-0.2628,-0.04786,2141,20,107.05
-0.25598,-0.05704,2142,20,107.1
-0.27549,-0.05055,2143,20,107.15
-0.28457,-0.10707,2144,20,107.2
-0.26961,-0.0584,2145,20,107.25
-0.20291,-0.0345,2146,20,107.3
-0.23864,-0.03948,2147,20,107.35
-0.2197,-0.03403,2148,20,107.4
-0.20357,-0.03579,2149,20,107.45
-0.21956,-0.06343,2150,20,107.5
-0.22781,-0.05169,2151,20,107.55
-0.24045,-0.05527,2152,20,107.6
-0.22064,-0.05045,2153,20,107.65
-0.23344,-0.06802,2154,20,107.7
-0.26355,-0.07548,2155,20,107.75
-0.21559,-0.05453,2156,20,107.8
-0.21603,-0.04999,2157,20,107.85
-0.20492,-0.03349,2158,20,107.9
-0.21904,-0.02028,2159,20,107.95
-0.21326,-0.0119,2160,20,108.0
-0.21623,-0.01693,2161,20,108.05
-0.23128,-0.0201,2162,20,108.1
-0.24224,-0.01833,2163,20,108.15
-0.24169,-0.02639,2164,20,108.2
-0.22687,-0.03537,2165,20,108.25
-0.24695,-0.03637,2166,20,108.3
-0.25567,-0.05763,2167,20,108.35
-0.22859,-0.05555,2168,20,108.4
-0.22138,-0.02584,2169,20,108.45
-0.26861,-0.02171,2170,20,108.5
-0.27953,-0.01827,2171,20,108.55
-0.25001,-0.01886,2172,20,108.6
-0.23952,0.00271,2173,20,108.65
-0.22052,0.01803,2174,20,108.7
-0.22557,0.03745,2175,20,108.75
-0.23059,0.035,2176,20,108.8
-0.22628,0.04825,2177,20,108.85
-0.24443,0.05262,2178,20,108.9
-0.23376,0.04209,2179,20,108.95
-0.23658,0.00492,2180,20,109.0
-0.2549,0.01688,2181,20,109.05
-0.21372,0.01895,2182,20,109.1
-0.22075,0.0255,2183,20,109.15
-0.20401,0.00191,2184,20,109.2
-0.19445,0.03131,2185,20,109.25
-0.20301,0.01826,2186,20,109.3
-0.20663,0.02713,2187,20,109.35
-0.20607,0.0099,2188,20,109.4
-0.24975,0.01731,2189,20,109.45
-0.22486,0.00322,2190,20,109.5
-0.21794,0.03682,2191,20,109.55
-0.18553,0.03527,2192,20,109.6
-0.19248,0.06225,2193,20,109.65
-0.17913,0.0638,2194,20,109.7
-0.21154,0.06328,2195,20,109.75
-0.21038,0.04144,2196,20,109.8
-0.23413,0.08215,2197,20,109.85
-0.20689,0.03428,2198,20,109.9
-0.21753,-0.02153,2199,20,109.95
-0.22827,0.01784,2200,20,110.0
-0.23164,0.01334,2201,20,110.05
-0.22428,-0.00288,2202,20,110.1
-0.23254,0.01573,2203,20,110.15
-0.22513,0.00726,2204,20,110.2
-0.24869,0.03782,2205,20,110.25
-0.24031,0.04691,2206,20,110.3
-0.23721,0.05071,2207,20,110.35
-0.23641,0.0107,2208,20,110.4
-0.23721,0.01878,2209,20,110.45
-0.23621,0.00147,2210,20,110.5
-0.25552,-0.01507,2211,20,110.55
-0.23,-0.04424,2212,20,110.6
-0.25569,-0.02186,2213,20,110.65
-0.24378,-0.03745,2214,20,110.7
-0.25879,-0.05603,2215,20,110.75
-0.24356,-0.03284,2216,20,110.8
-0.24489,-0.06078,2217,20,110.85
-0.25436,-0.04484,2218,20,110.9
-0.25376,-0.0552,2219,20,110.95
-0.24421,-0.05326,2220,20,111.0
-0.26679,-0.0517,2221,20,111.05
-0.28068,-0.04834,2222,20,111.1
-0.27562,-0.04659,2223,20,111.15
-0.27634,-0.04481,2224,20,111.2
-0.30727,-0.04025,2225,20,111.25
-0.29259,-0.03757,2226,20,111.3
-0.2951,-0.04349,2227,20,111.35
-0.28722,-0.04301,2228,20,111.4
-0.3153,-0.04343,2229,20,111.45
-0.30937,-0.05185,2230,20,111.5
-0.26489,-0.04682,2231,20,111.55
-0.24949,-0.06364,2232,20,111.6
-0.28537,-0.04889,2233,20,111.65
-0.27908,-0.05466,2234,20,111.7
-0.26654,-0.05335,2235,20,111.75
-0.27481,-0.05145,2236,20,111.8
-0.25097,-0.04678,2237,20,111.85
-0.27685,-0.05876,2238,20,111.9
-0.28053,-0.03838,2239,20,111.95
-0.28439,-0.04521,2240,20,112.0
-0.23295,-0.03486,2241,20,112.05
-0.23501,-0.05768,2242,20,112.1
-0.30445,-0.09896,2243,20,112.15
-0.33901,-0.0471,2244,20,112.2
-0.30149,-0.04385,2245,20,112.25
-0.32959,-0.07542,2246,20,112.3
-0.34691,-0.1033,2247,20,112.35
-0.33886,-0.08612,2248,20,112.4
-0.31434,-0.0437,2249,20,112.45
-0.30965,-0.01521,2250,20,112.5
-0.25061,0.02321,2251,20,112.55
-0.2624,0.03031,2252,20,112.6
-0.26442,0.03572,2253,20,112.65
-0.27748,0.02586,2254,20,112.7
-0.26886,0.01712,2255,20,112.75
-0.28052,0.05742,2256,20,112.8
-0.28048,0.06585,2257,20,112.85
-0.2536,0.03292,2258,20,112.9
-0.25037,0.02654,2259,20,112.95
-0.24721,0.00344,2260,20,113.0
-0.26379,0.04646,2261,20,113.05
-0.22449,0.02196,2262,20,113.1
-0.23217,0.03501,2263,20,113.15
-0.24794,0.02679,2264,20,113.2
-0.24635,0.06535,2265,20,113.25
-0.23886,0.0584,2266,20,113.3
-0.26859,0.09069,2267,20,113.35
-0.30532,0.11876,2268,20,113.4
-0.20358,-0.00861,2269,20,113.45
-0.22389,-0.00222,2270,20,113.5
-0.22436,0.00536,2271,20,113.55
-0.24864,-0.02377,2272,20,113.6
-0.22933,-0.01553,2273,20,113.65
-0.22086,0.00438,2274,20,113.7
-0.21904,0.00325,2275,20,113.75
-0.22333,-0.0268,2276,20,113.8
