Valence,Arousal,FNO,FPS,X-axis
-0.24921,-0.04255,2129,20,106.45
-0.24975,-0.04854,2130,20,106.5
-0.24828,-0.04766,2131,20,106.55
-0.25854,-0.04814,2132,20,106.6
-0.25775,-0.03825,2133,20,106.65
-0.25736,-0.03522,2134,20,106.7
-0.2638,-0.0206,2135,20,106.75
-0.25203,-0.03424,2136,20,106.8
-0.2557,-0.02956,2137,20,106.85
-0.25798,-0.02578,2138,20,106.9
-0.2564,-0.01144,2139,20,106.95
-0.26647,-0.01563,2140,20,107.0
-0.26267,-0.01055,2141,20,107.05
-0.26032,-0.0127,2142,20,107.1
-0.24887,-0.00436,2143,20,107.15
-0.2433,-0.00099,2144,20,107.2
-0.24638,-0.00426,2145,20,107.25
-0.25081,-0.00747,2146,20,107.3
-0.24731,-0.00542,2147,20,107.35
-0.24577,-0.00713,2148,20,107.4
-0.24722,0.0071,2149,20,107.45
-0.23055,0.00319,2150,20,107.5
-0.23004,0.03129,2151,20,107.55
-0.2391,0.02778,2152,20,107.6
-0.19322,-0.01138,2153,20,107.65
-0.19669,-0.00359,2154,20,107.7
-0.24847,0.01184,2155,20,107.75
-0.20281,-0.0043,2156,20,107.8
-0.19393,0.01996,2157,20,107.85
-0.18352,0.02633,2158,20,107.9
-0.18242,0.00694,2159,20,107.95
-0.17586,0.02834,2160,20,108.0
-0.18118,0.03252,2161,20,108.05
-0.18799,0.02147,2162,20,108.1
-0.18026,6e-05,2163,20,108.15
-0.2053,0.00942,2164,20,108.2
-0.20798,0.01258,2165,20,108.25
-0.20424,0.01508,2166,20,108.3
-0.20842,0.01588,2167,20,108.35
-0.20793,0.00995,2168,20,108.4
-0.20426,0.01924,2169,20,108.45
-0.2053,0.03365,2170,20,108.5
-0.19611,0.01713,2171,20,108.55
-0.18765,0.01629,2172,20,108.6
-0.19504,0.01731,2173,20,108.65
-0.22454,0.03015,2174,20,108.7
-0.19455,0.01738,2175,20,108.75
-0.19463,0.0087,2176,20,108.8
-0.20769,-0.00811,2177,20,108.85
-0.21779,-0.02106,2178,20,108.9
-0.21519,-0.01295,2179,20,108.95
-0.21899,-0.01097,2180,20,109.0
-0.21493,-0.01284,2181,20,109.05
-0.21468,-0.01315,2182,20,109.1
-0.21386,0.0195,2183,20,109.15
-0.22416,0.01751,2184,20,109.2
-0.22248,-0.01161,2185,20,109.25
-0.21916,-0.01639,2186,20,109.3
-0.23436,0.00411,2187,20,109.35
-0.26808,-0.01188,2188,20,109.4
-0.27072,-0.01841,2189,20,109.45
-0.2523,-0.01505,2190,20,109.5
-0.2742,-0.01063,2191,20,109.55
-0.26946,0.00059,2192,20,109.6
-0.28467,0.00069,2193,20,109.65
-0.27348,-0.01898,2194,20,109.7
-0.27151,-0.01291,2195,20,109.75
-0.26909,-0.00274,2196,20,109.8
-0.27202,-0.04028,2197,20,109.85
-0.2691,-0.05229,2198,20,109.9
-0.26504,-0.02624,2199,20,109.95
-0.29821,-0.01379,2200,20,110.0
-0.29633,-0.00876,2201,20,110.05
-0.27491,-0.02774,2202,20,110.1
-0.28271,-0.04133,2203,20,110.15
-0.29117,-0.04012,2204,20,110.2
-0.29233,-0.03346,2205,20,110.25
-0.29412,-0.01363,2206,20,110.3
-0.26602,-0.00932,2207,20,110.35
-0.25185,-0.02225,2208,20,110.4
-0.25486,-0.01952,2209,20,110.45
-0.27269,-0.02434,2210,20,110.5
-0.27054,-0.02642,2211,20,110.55
-0.28111,-0.03143,2212,20,110.6
-0.27918,-0.0359,2213,20,110.65
-0.27302,-0.04121,2214,20,110.7
-0.26779,-0.03662,2215,20,110.75
-0.27194,-0.03268,2216,20,110.8
-0.26832,-0.02197,2217,20,110.85
-0.2704,-0.03027,2218,20,110.9
-0.28751,-0.04665,2219,20,110.95
-0.2903,-0.02773,2220,20,111.0
-0.27846,-0.02295,2221,20,111.05
-0.29837,-0.02376,2222,20,111.1
-0.30049,-0.02492,2223,20,111.15
-0.30786,-0.02957,2224,20,111.2
-0.31198,-0.03954,2225,20,111.25
-0.30119,-0.04173,2226,20,111.3
-0.28733,-0.05534,2227,20,111.35
-0.29912,-0.02855,2228,20,111.4
-0.29831,-0.0473,2229,20,111.45
-0.3128,-0.04518,2230,20,111.5
-0.29318,-0.05582,2231,20,111.55
-0.29096,-0.06159,2232,20,111.6
-0.29758,-0.05913,2233,20,111.65
-0.29175,-0.04492,2234,20,111.7
-0.27421,-0.03154,2235,20,111.75
-0.28059,-0.02641,2236,20,111.8
-0.29221,-0.02671,2237,20,111.85
-0.28893,-0.01091,2238,20,111.9
-0.26795,0.00034,2239,20,111.95
-0.27504,-0.01659,2240,20,112.0
-0.27514,-0.00352,2241,20,112.05
-0.28113,-0.02509,2242,20,112.1
-0.28809,-0.01408,2243,20,112.15
-0.28571,-0.02449,2244,20,112.2
-0.26315,-0.02352,2245,20,112.25
-0.26775,-0.0317,2246,20,112.3
-0.24825,-0.01049,2247,20,112.35
-0.26974,-0.00367,2248,20,112.4
-0.26,-0.00672,2249,20,112.45
-0.26004,-0.00716,2250,20,112.5
-0.24681,-0.03788,2251,20,112.55
-0.25239,-0.03477,2252,20,112.6
-0.25343,-0.0364,2253,20,112.65
-0.24863,-0.05581,2254,20,112.7
-0.24929,-0.05139,2255,20,112.75
-0.23835,-0.02258,2256,20,112.8
-0.24126,-0.02955,2257,20,112.85
-0.24189,-0.02964,2258,20,112.9
-0.25636,-0.03689,2259,20,112.95
-0.25168,-0.03481,2260,20,113.0
-0.25301,-0.04635,2261,20,113.05
-0.24179,-0.06804,2262,20,113.1
-0.26625,-0.07388,2263,20,113.15
-0.25755,-0.06315,2264,20,113.2
-0.25985,-0.0786,2265,20,113.25
-0.26027,-0.07324,2266,20,113.3
-0.25495,-0.07431,2267,20,113.35
-0.25129,-0.04445,2268,20,113.4
-0.24102,-0.05197,2269,20,113.45
-0.25453,-0.02947,2270,20,113.5
-0.24802,-0.02838,2271,20,113.55
-0.26288,-0.02758,2272,20,113.6
-0.26494,-0.02573,2273,20,113.65
-0.29289,-0.03291,2274,20,113.7
-0.28015,-0.0449,2275,20,113.75
-0.28267,-0.01828,2276,20,113.8
-0.26379,-0.01259,2277,20,113.85
-0.26151,-0.01544,2278,20,113.9
-0.25828,-0.0156,2279,20,113.95
-0.25992,-0.03013,2280,20,114.0
-0.26918,-0.03493,2281,20,114.05
-0.27774,-0.03055,2282,20,114.1
-0.27012,-0.02888,2283,20,114.15
-0.27241,-0.02597,2284,20,114.2
-0.27838,-0.05997,2285,20,114.25
-0.24916,-0.06645,2286,20,114.3
-0.25494,-0.07698,2287,20,114.35
-0.24769,-0.08415,2288,20,114.4
-0.25222,-0.08967,2289,20,114.45
-0.28708,-0.03556,2290,20,114.5
-0.27774,-0.03753,2291,20,114.55
-0.26505,-0.04723,2292,20,114.6
-0.26851,-0.05563,2293,20,114.65
-0.2672,-0.04805,2294,20,114.7
-0.23225,-0.04624,2295,20,114.75
-0.2395,-0.03405,2296,20,114.8
-0.24106,-0.03685,2297,20,114.85
-0.29258,-0.0306,2298,20,114.9
-0.28632,-0.02619,2299,20,114.95
-0.28451,-0.02836,2300,20,115.0
-0.28368,-0.07173,2301,20,115.05
-0.28931,-0.05326,2302,20,115.1
-0.21809,-0.0394,2303,20,115.15
-0.23471,-0.01343,2304,20,115.2
-0.31819,-0.05888,2305,20,115.25
-0.26678,-0.03486,2306,20,115.3
-0.32127,-0.04121,2307,20,115.35
-0.3601,-0.03325,2308,20,115.4
-0.37056,-0.03834,2309,20,115.45
-0.38671,-0.06176,2310,20,115.5
-0.28793,-0.03762,2311,20,115.55
-0.27232,-0.02802,2312,20,115.6
-0.32177,-0.04593,2313,20,115.65
-0.33373,-0.03992,2314,20,115.7
-0.34352,-0.06447,2315,20,115.75
-0.35461,-0.06288,2316,20,115.8
-0.33863,-0.06699,2317,20,115.85
-0.35476,-0.06574,2318,20,115.9
-0.32103,-0.07237,2319,20,115.95
-0.32212,-0.07789,2320,20,116.0
-0.33243,-0.08441,2321,20,116.05
-0.28779,-0.06109,2322,20,116.1
-0.28935,-0.04393,2323,20,116.15
-0.31987,-0.02916,2324,20,116.2
-0.27358,-0.03544,2325,20,116.25
-0.31276,-0.04945,2326,20,116.3
-0.32966,-0.03795,2327,20,116.35
-0.30115,-0.04405,2328,20,116.4
-0.30027,-0.05904,2329,20,116.45
-0.30251,-0.0538,2330,20,116.5
-0.27837,-0.04789,2331,20,116.55
-0.28589,-0.05851,2332,20,116.6
-0.30293,-0.06804,2333,20,116.65
-0.30238,-0.06553,2334,20,116.7
-0.28733,-0.06061,2335,20,116.75
-0.29541,-0.06141,2336,20,116.8
-0.27628,-0.06045,2337,20,116.85
-0.28671,-0.04887,2338,20,116.9
-0.28601,-0.04307,2339,20,116.95
-0.29239,-0.0577,2340,20,117.0
-0.29874,-0.06417,2341,20,117.05
-0.27987,-0.04619,2342,20,117.1
-0.29156,-0.04778,2343,20,117.15
-0.29258,-0.05337,2344,20,117.2
-0.27996,-0.04486,2345,20,117.25
-0.31604,-0.04032,2346,20,117.3
-0.263,-0.0473,2347,20,117.35
-0.31971,-0.0425,2348,20,117.4
-0.31239,-0.04171,2349,20,117.45
-0.31876,-0.03621,2350,20,117.5
-0.27329,-0.03721,2351,20,117.55
-0.31863,-0.04593,2352,20,117.6
-0.30116,-0.04571,2353,20,117.65
-0.27157,-0.05013,2354,20,117.7
-0.29638,-0.05145,2355,20,117.75
-0.27039,-0.03723,2356,20,117.8
-0.27665,-0.03456,2357,20,117.85
-0.2763,-0.03445,2358,20,117.9
-0.26747,-0.03727,2359,20,117.95
-0.25898,-0.04099,2360,20,118.0
-0.27064,-0.04344,2361,20,118.05
-0.26905,-0.03006,2362,20,118.1
-0.26247,-0.0659,2363,20,118.15
-0.26036,-0.0579,2364,20,118.2
-0.26409,-0.07396,2365,20,118.25
-0.26044,-0.0607,2366,20,118.3
-0.26022,-0.07985,2367,20,118.35
-0.26398,-0.09777,2368,20,118.4
-0.2619,-0.09822,2369,20,118.45
-0.28032,-0.1098,2370,20,118.5
-0.28303,-0.09222,2371,20,118.55
-0.28024,-0.07272,2372,20,118.6
-0.28869,-0.07631,2373,20,118.65
-0.28644,-0.07071,2374,20,118.7
-0.27987,-0.07138,2375,20,118.75
-0.28041,-0.08903,2376,20,118.8
-0.28025,-0.08817,2377,20,118.85
-0.27266,-0.07399,2378,20,118.9
-0.29712,-0.0665,2379,20,118.95
-0.29853,-0.06756,2380,20,119.0
-0.30427,-0.07157,2381,20,119.05
-0.2989,-0.08619,2382,20,119.1
-0.28105,-0.11872,2383,20,119.15
-0.29073,-0.1003,2384,20,119.2
-0.306,-0.11094,2385,20,119.25
-0.29433,-0.09315,2386,20,119.3
-0.27638,-0.0892,2387,20,119.35
-0.30646,-0.08904,2388,20,119.4
-0.29226,-0.10233,2389,20,119.45
-0.24974,-0.09022,2390,20,119.5
-0.24987,-0.08536,2391,20,119.55
-0.28561,-0.06647,2392,20,119.6
-0.27816,-0.05131,2393,20,119.65
-0.27904,-0.04794,2394,20,119.7
-0.27772,-0.0471,2395,20,119.75
-0.29042,-0.04282,2396,20,119.8
-0.2834,-0.04942,2397,20,119.85
-0.25638,-0.03653,2398,20,119.9
-0.25438,-0.0423,2399,20,119.95
-0.23581,-0.04669,2400,20,120.0
-0.23687,-0.05857,2401,20,120.05
-0.22546,-0.06228,2402,20,120.1
-0.263,-0.08748,2403,20,120.15
-0.26628,-0.07722,2404,20,120.2
-0.25486,-0.08581,2405,20,120.25
-0.22201,-0.05853,2406,20,120.3
-0.25446,-0.07008,2407,20,120.35
-0.26119,-0.06969,2408,20,120.4
-0.26234,-0.06486,2409,20,120.45
-0.27737,-0.06117,2410,20,120.5
-0.26264,-0.05692,2411,20,120.55
-0.25984,-0.06602,2412,20,120.6
-0.25348,-0.06321,2413,20,120.65
-0.22949,-0.02734,2414,20,120.7
-0.24725,-0.03222,2415,20,120.75
-0.2294,-0.03629,2416,20,120.8
-0.28596,-0.0629,2417,20,120.85
-0.22324,-0.04732,2418,20,120.9
-0.22911,-0.03336,2419,20,120.95
-0.27891,-0.07307,2420,20,121.0
-0.23626,-0.05053,2421,20,121.05
-0.26044,-0.06104,2422,20,121.1
-0.27232,-0.07232,2423,20,121.15
-0.26441,-0.06828,2424,20,121.2
-0.26501,-0.07332,2425,20,121.25
-0.2494,-0.07454,2426,20,121.3
-0.24857,-0.08086,2427,20,121.35
-0.24607,-0.08027,2428,20,121.4
-0.23793,-0.01238,2429,20,121.45
-0.25507,-0.01966,2430,20,121.5
-0.25632,-0.00949,2431,20,121.55
-0.22737,-0.02012,2432,20,121.6
-0.2588,-0.02401,2433,20,121.65
-0.23109,-0.01331,2434,20,121.7
-0.2336,-0.01213,2435,20,121.75
-0.21234,-0.01986,2436,20,121.8
-0.2394,-0.03712,2437,20,121.85
-0.22971,-0.03092,2438,20,121.9
-0.23186,-0.03942,2439,20,121.95
-0.21336,-0.02698,2440,20,122.0
-0.21761,-0.03441,2441,20,122.05
-0.22554,-0.03557,2442,20,122.1
-0.23339,-0.03129,2443,20,122.15
-0.22187,-0.02722,2444,20,122.2
-0.23089,-0.02671,2445,20,122.25
-0.25203,-0.05372,2446,20,122.3
-0.26457,-0.06081,2447,20,122.35
-0.27913,-0.07808,2448,20,122.4
-0.2722,-0.0774,2449,20,122.45
-0.25731,-0.06659,2450,20,122.5
-0.27772,-0.01809,2451,20,122.55
-0.22801,0.00802,2452,20,122.6
-0.22836,0.00726,2453,20,122.65
-0.20219,0.01695,2454,20,122.7
-0.2114,0.03172,2455,20,122.75
-0.22475,0.03816,2456,20,122.8
-0.20016,0.04088,2457,20,122.85
-0.22845,0.04275,2458,20,122.9
-0.21192,0.03748,2459,20,122.95
-0.22076,0.03154,2460,20,123.0
-0.22712,0.0299,2461,20,123.05
-0.23009,0.03787,2462,20,123.1
-0.2331,0.03562,2463,20,123.15
-0.22312,0.03752,2464,20,123.2
-0.20954,0.04996,2465,20,123.25
-0.20611,0.04996,2466,20,123.3
-0.21354,0.05239,2467,20,123.35
-0.20153,0.03928,2468,20,123.4
-0.20978,0.04033,2469,20,123.45
-0.21263,0.04241,2470,20,123.5
-0.20723,0.01771,2471,20,123.55
-0.22254,0.00163,2472,20,123.6
-0.2062,0.01594,2473,20,123.65
-0.23414,0.03464,2474,20,123.7
-0.24311,0.04878,2475,20,123.75
-0.21522,0.01562,2476,20,123.8
-0.20816,0.01962,2477,20,123.85
-0.22681,0.02841,2478,20,123.9
-0.22189,0.02278,2479,20,123.95
-0.19421,0.00931,2480,20,124.0
-0.20668,0.02547,2481,20,124.05
-0.21428,0.02215,2482,20,124.1
-0.2106,0.02146,2483,20,124.15
-0.20655,0.02298,2484,20,124.2
-0.21498,0.02035,2485,20,124.25
-0.22397,0.03414,2486,20,124.3
-0.22439,0.03059,2487,20,124.35
-0.22719,0.03612,2488,20,124.4
-0.22461,0.02755,2489,20,124.45
-0.22674,0.03088,2490,20,124.5
-0.22143,0.03643,2491,20,124.55
-0.2186,0.04227,2492,20,124.6
-0.21648,0.0374,2493,20,124.65
-0.19921,0.0217,2494,20,124.7
-0.20514,0.01406,2495,20,124.75
-0.18348,0.02401,2496,20,124.8
-0.19397,0.02701,2497,20,124.85
-0.21977,0.01988,2498,20,124.9
-0.20911,0.01928,2499,20,124.95
-0.23876,0.01388,2500,20,125.0
-0.26903,-0.01267,2501,20,125.05
-0.28395,-0.05344,2502,20,125.1
-0.25034,-0.04651,2503,20,125.15
-0.24166,-0.02473,2504,20,125.2
-0.24003,-0.00539,2505,20,125.25
-0.2458,-0.00667,2506,20,125.3
-0.22928,-0.01367,2507,20,125.35
-0.2195,-0.01612,2508,20,125.4
-0.21233,-0.01532,2509,20,125.45
-0.21095,-0.01161,2510,20,125.5
-0.23914,-0.02821,2511,20,125.55
-0.22927,-0.03488,2512,20,125.6
-0.2261,-0.02782,2513,20,125.65
-0.23163,-0.03592,2514,20,125.7
-0.24513,-0.04191,2515,20,125.75
-0.25797,-0.04273,2516,20,125.8
-0.25652,-0.03021,2517,20,125.85
-0.26042,-0.02534,2518,20,125.9
-0.23627,-0.00805,2519,20,125.95
-0.22511,-0.01066,2520,20,126.0
-0.2259,-0.01391,2521,20,126.05
-0.22923,0.00191,2522,20,126.1
-0.247,-0.01748,2523,20,126.15
-0.24767,-0.01378,2524,20,126.2
-0.27846,-0.02508,2525,20,126.25
-0.24378,-0.00496,2526,20,126.3
-0.20865,0.01895,2527,20,126.35
-0.23018,0.02064,2528,20,126.4
-0.24745,0.02208,2529,20,126.45
-0.21559,0.02443,2530,20,126.5
-0.22604,0.02521,2531,20,126.55
-0.23276,0.00619,2532,20,126.6
-0.21784,0.02865,2533,20,126.65
-0.20402,0.0128,2534,20,126.7
-0.18586,0.02193,2535,20,126.75
-0.19189,0.01612,2536,20,126.8
-0.19843,0.00216,2537,20,126.85
-0.22751,0.02856,2538,20,126.9
-0.21936,0.03376,2539,20,126.95
-0.21874,0.03729,2540,20,127.0
-0.2048,0.01775,2541,20,127.05
-0.191,0.00754,2542,20,127.1
-0.18513,0.01237,2543,20,127.15
-0.19794,0.00709,2544,20,127.2
-0.19639,0.02037,2545,20,127.25
-0.22758,-0.00984,2546,20,127.3
-0.19732,0.01929,2547,20,127.35
-0.21141,0.0136,2548,20,127.4
-0.20848,0.02145,2549,20,127.45
-0.21941,0.01549,2550,20,127.5
-0.23507,0.02064,2551,20,127.55
-0.24077,0.0273,2552,20,127.6
-0.21684,0.02636,2553,20,127.65
-0.21999,0.022,2554,20,127.7
-0.20769,0.01475,2555,20,127.75
-0.21404,0.01522,2556,20,127.8
-0.22945,-0.00149,2557,20,127.85
-0.25008,-0.00325,2558,20,127.9
-0.23653,-0.00245,2559,20,127.95
-0.23136,-0.00277,2560,20,128.0
-0.21831,-0.01749,2561,20,128.05
-0.25926,-0.04493,2562,20,128.1
-0.22247,-0.03275,2563,20,128.15
-0.25813,-0.03976,2564,20,128.2
-0.25681,-0.04323,2565,20,128.25
-0.24524,-0.03688,2566,20,128.3
-0.23931,-0.04829,2567,20,128.35
-0.23777,-0.04672,2568,20,128.4
-0.22571,-0.03931,2569,20,128.45
-0.23974,-0.04258,2570,20,128.5
-0.24071,-0.04895,2571,20,128.55
-0.2324,-0.05348,2572,20,128.6
-0.22681,-0.05072,2573,20,128.65
-0.25778,-0.04778,2574,20,128.7
-0.24183,-0.04473,2575,20,128.75
-0.22738,-0.04468,2576,20,128.8
-0.22056,-0.0413,2577,20,128.85
-0.22501,-0.03749,2578,20,128.9
-0.23505,-0.02472,2579,20,128.95
-0.1856,-0.04127,2580,20,129.0
-0.19991,-0.02406,2581,20,129.05
-0.1937,-0.01327,2582,20,129.1
-0.19384,-0.00896,2583,20,129.15
-0.1928,0.00646,2584,20,129.2
-0.19591,0.00067,2585,20,129.25
-0.20252,0.01179,2586,20,129.3
-0.18573,-0.00243,2587,20,129.35
-0.20859,0.003,2588,20,129.4
-0.20241,-0.01484,2589,20,129.45
-0.22427,-0.01562,2590,20,129.5
-0.20622,-0.01382,2591,20,129.55
-0.21715,0.00225,2592,20,129.6
-0.20412,-0.01013,2593,20,129.65
-0.21981,0.01341,2594,20,129.7
-0.208,0.0002,2595,20,129.75
-0.21052,-0.00719,2596,20,129.8
-0.20841,-0.00766,2597,20,129.85
-0.19692,-0.00987,2598,20,129.9
-0.20233,-0.00905,2599,20,129.95
-0.21335,-0.00773,2600,20,130.0
-0.21147,-0.00807,2601,20,130.05
-0.21702,-0.01224,2602,20,130.1
-0.20269,-0.00967,2603,20,130.15
-0.21969,-0.01125,2604,20,130.2
-0.20615,0.00201,2605,20,130.25
-0.2024,0.00067,2606,20,130.3
-0.19921,-0.00169,2607,20,130.35
-0.20244,0.00064,2608,20,130.4
-0.22685,0.00574,2609,20,130.45
-0.22166,0.00752,2610,20,130.5
-0.21892,-0.0029,2611,20,130.55
-0.20101,-0.01426,2612,20,130.6
-0.21704,-0.02691,2613,20,130.65
-0.20101,-0.01617,2614,20,130.7
-0.21253,-0.0135,2615,20,130.75
-0.21383,-0.01091,2616,20,130.8
-0.2155,-0.01778,2617,20,130.85
-0.22328,-0.02263,2618,20,130.9
-0.23597,-0.02438,2619,20,130.95
-0.23532,-0.01083,2620,20,131.0
-0.23427,-0.01033,2621,20,131.05
-0.22148,-0.01141,2622,20,131.1
-0.2235,-0.00068,2623,20,131.15
-0.23266,-0.0026,2624,20,131.2
-0.24416,-0.00083,2625,20,131.25
-0.24333,0.0059,2626,20,131.3
-0.24949,0.0115,2627,20,131.35
-0.23933,0.01396,2628,20,131.4
-0.22977,0.00223,2629,20,131.45
-0.21247,0.00583,2630,20,131.5
-0.25721,0.01968,2631,20,131.55
-0.24351,0.01938,2632,20,131.6
-0.24354,0.0257,2633,20,131.65
-0.21659,0.02772,2634,20,131.7
-0.25184,0.01792,2635,20,131.75
-0.22822,0.0121,2636,20,131.8
-0.22214,0.01236,2637,20,131.85
-0.21648,0.02027,2638,20,131.9
-0.2211,0.01593,2639,20,131.95
-0.23057,0.0153,2640,20,132.0
-0.22895,0.01965,2641,20,132.05
-0.24103,0.03229,2642,20,132.1
-0.23295,0.02492,2643,20,132.15
-0.22137,0.02793,2644,20,132.2
-0.22582,0.01855,2645,20,132.25
-0.23236,0.01918,2646,20,132.3
-0.25161,0.00702,2647,20,132.35
-0.26197,0.01299,2648,20,132.4
-0.26128,0.01081,2649,20,132.45
-0.25469,-0.00361,2650,20,132.5
-0.24838,0.01484,2651,20,132.55
-0.24872,0.02815,2652,20,132.6
-0.24669,0.0325,2653,20,132.65
-0.24387,0.03873,2654,20,132.7
-0.22744,0.03175,2655,20,132.75
-0.23032,0.03564,2656,20,132.8
-0.24768,0.03294,2657,20,132.85
-0.2597,0.02661,2658,20,132.9
-0.26025,0.02412,2659,20,132.95
-0.23706,0.03527,2660,20,133.0
-0.23665,0.04366,2661,20,133.05
-0.2354,0.05069,2662,20,133.1
-0.22828,0.05447,2663,20,133.15
-0.21477,0.05849,2664,20,133.2
-0.20923,0.06179,2665,20,133.25
-0.20556,0.06002,2666,20,133.3
-0.19887,0.05889,2667,20,133.35
-0.20795,0.0596,2668,20,133.4
-0.20845,0.05305,2669,20,133.45
-0.21554,0.04987,2670,20,133.5
-0.21815,0.04768,2671,20,133.55
-0.21996,0.0459,2672,20,133.6
-0.19611,0.01288,2673,20,133.65
-0.18892,0.00977,2674,20,133.7
-0.19472,0.00309,2675,20,133.75
-0.22772,0.03945,2676,20,133.8
-0.22673,0.04161,2677,20,133.85
-0.22711,0.04203,2678,20,133.9
-0.23571,0.03781,2679,20,133.95
-0.23104,0.0351,2680,20,134.0
-0.20662,0.03049,2681,20,134.05
-0.20711,0.03495,2682,20,134.1
-0.20733,0.03827,2683,20,134.15
-0.18938,0.02578,2684,20,134.2
-0.18599,0.01517,2685,20,134.25
-0.18648,0.03355,2686,20,134.3
-0.19414,0.01826,2687,20,134.35
-0.18958,0.02543,2688,20,134.4
-0.19193,0.03607,2689,20,134.45
-0.18715,0.01689,2690,20,134.5
-0.19511,0.00267,2691,20,134.55
-0.19201,0.01386,2692,20,134.6
-0.18125,0.018,2693,20,134.65
-0.1923,0.03673,2694,20,134.7
-0.18926,0.03752,2695,20,134.75
-0.1923,0.02579,2696,20,134.8
-0.20114,0.02525,2697,20,134.85
-0.20964,0.03512,2698,20,134.9
-0.19938,0.03578,2699,20,134.95
-0.21914,0.04558,2700,20,135.0
-0.18665,0.03947,2701,20,135.05
-0.18257,0.04792,2702,20,135.1
-0.19885,0.04253,2703,20,135.15
-0.20105,0.05229,2704,20,135.2
-0.22169,0.0523,2705,20,135.25
-0.22955,0.05718,2706,20,135.3
-0.2253,0.05961,2707,20,135.35
-0.23993,0.09882,2708,20,135.4
-0.25991,0.10588,2709,20,135.45
-0.2645,0.11481,2710,20,135.5
-0.25126,0.09275,2711,20,135.55
-0.24773,0.08338,2712,20,135.6
-0.24802,0.09825,2713,20,135.65
-0.24745,0.09166,2714,20,135.7
-0.20119,0.07443,2715,20,135.75
-0.22209,0.06936,2716,20,135.8
-0.2347,0.08322,2717,20,135.85
-0.19459,0.05776,2718,20,135.9
-0.23625,0.08296,2719,20,135.95
-0.22072,0.07021,2720,20,136.0
-0.21474,0.06446,2721,20,136.05
-0.21429,0.06779,2722,20,136.1
-0.2274,0.08499,2723,20,136.15
-0.22658,0.09228,2724,20,136.2
-0.22854,0.09127,2725,20,136.25
-0.25363,0.10784,2726,20,136.3
-0.24683,0.0847,2727,20,136.35
-0.23104,0.07473,2728,20,136.4
-0.22968,0.0727,2729,20,136.45
-0.22495,0.07018,2730,20,136.5
-0.2096,0.05456,2731,20,136.55
-0.217,0.05924,2732,20,136.6
-0.20908,0.05735,2733,20,136.65
-0.21689,0.06149,2734,20,136.7
-0.21385,0.05346,2735,20,136.75
-0.2344,0.07695,2736,20,136.8
-0.23302,0.07916,2737,20,136.85
-0.23487,0.092,2738,20,136.9
-0.24812,0.07125,2739,20,136.95
-0.24596,0.05764,2740,20,137.0
-0.24219,0.02494,2741,20,137.05
-0.25726,0.00284,2742,20,137.1
-0.25651,-0.02223,2743,20,137.15
-0.27435,-0.03586,2744,20,137.2
-0.27595,-0.03276,2745,20,137.25
-0.27673,-0.03442,2746,20,137.3
-0.27865,-0.03123,2747,20,137.35
-0.27836,-0.02482,2748,20,137.4
-0.2512,-0.022,2749,20,137.45
-0.25232,-0.02718,2750,20,137.5
-0.27112,0.0092,2751,20,137.55
-0.27194,0.01438,2752,20,137.6
-0.28297,0.00112,2753,20,137.65
-0.27474,-0.0124,2754,20,137.7
-0.28765,-0.01264,2755,20,137.75
-0.27608,-0.01138,2756,20,137.8
-0.28317,-0.01011,2757,20,137.85
-0.25809,-0.03278,2758,20,137.9
-0.26247,-0.01126,2759,20,137.95
-0.24028,0.03036,2760,20,138.0
-0.27173,0.05299,2761,20,138.05
-0.26041,0.06332,2762,20,138.1
-0.25763,0.05881,2763,20,138.15
-0.2387,0.01038,2764,20,138.2
-0.22834,0.01941,2765,20,138.25
-0.24694,0.03993,2766,20,138.3
-0.24296,0.03703,2767,20,138.35
-0.24104,0.04404,2768,20,138.4
-0.21904,-0.00182,2769,20,138.45
-0.22478,0.0014,2770,20,138.5
-0.22861,-0.00035,2771,20,138.55
-0.23932,0.04631,2772,20,138.6
-0.22823,0.03846,2773,20,138.65
-0.22302,0.04254,2774,20,138.7
-0.2153,0.03907,2775,20,138.75
-0.2225,0.01075,2776,20,138.8
-0.21242,0.0546,2777,20,138.85
-0.21875,0.05696,2778,20,138.9
-0.23366,0.05573,2779,20,138.95
-0.24167,0.0597,2780,20,139.0
-0.23983,0.0665,2781,20,139.05
-0.22509,0.04006,2782,20,139.1
-0.22426,0.05136,2783,20,139.15
-0.22173,0.03718,2784,20,139.2
-0.21581,0.02546,2785,20,139.25
-0.21574,0.02391,2786,20,139.3
-0.2241,0.03426,2787,20,139.35
-0.21408,0.02973,2788,20,139.4
-0.20301,0.02734,2789,20,139.45
-0.21218,0.02335,2790,20,139.5
-0.21638,0.03462,2791,20,139.55
-0.21991,0.03264,2792,20,139.6
-0.21559,0.03064,2793,20,139.65
-0.21768,0.03497,2794,20,139.7
-0.21922,0.0357,2795,20,139.75
